Time,Engine speed,AFR desired,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time
10:27:46:5727,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:46:6536,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:46:7769,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:46:8591,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:46:9587,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:0398,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:1160,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:2040,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:2878,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:3678,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:4563,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:5376,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:6188,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:7000,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:8018,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:8828,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:47:9643,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,90.0,,
10:27:48:0447,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.3,90.0,,
10:27:48:1338,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.3,90.0,,
10:27:48:2385,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:48:3198,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:48:4009,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:48:5027,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:48:6044,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.1,90.0,,
10:27:48:6849,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.1,90.0,,
10:27:48:8074,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.1,90.0,,
10:27:48:8850,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.1,90.0,,
10:27:48:9699,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:0616,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:1412,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:2350,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:3152,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:3965,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:4778,1160,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:5593,1160,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:6407,1160,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:7217,1160,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:8437,1160,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,90.0,,
10:27:49:9251,1160,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:0064,1160,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:0856,1160,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:1636,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:2439,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:3174,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:4081,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:5041,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:5851,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:6666,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:7678,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:8496,1200,,0.0,116.5,116.5,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:50:9306,1160,,0.0,116.5,116.5,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:51:0120,1160,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:51:1050,1160,,0.0,116.5,116.5,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:51:1998,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:51:2965,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:51:3776,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:51:4589,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:51:5300,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:51:6188,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:51:7190,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:51:8450,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:51:9264,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:52:0077,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:52:0899,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:1774,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:2622,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:3527,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:4545,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:5359,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:6169,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:6982,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:52:7999,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.4,91.0,,
10:27:52:8814,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.4,91.0,,
10:27:52:9830,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.4,91.0,,
10:27:53:0643,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.4,91.0,,
10:27:53:1382,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:53:2182,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:53:3142,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:53:3994,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:53:4804,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:53:5617,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:53:6428,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:53:7246,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:53:8463,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:53:9276,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:0086,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:0903,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:1748,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:2634,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:3441,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:4251,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:5066,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.1,91.0,,
10:27:54:5878,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.1,91.0,,
10:27:54:6790,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.1,91.0,,
10:27:54:7809,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.1,91.0,,
10:27:54:8826,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:54:9839,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:55:0654,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:55:1399,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:55:2159,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:3302,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:4106,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:4921,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:5836,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:6847,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:8070,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:8871,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:55:9797,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:56:0607,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:56:1417,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:2133,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:3147,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:3959,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:4773,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:5585,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:6396,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:7213,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:8529,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:56:9444,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:57:0260,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:57:1033,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:57:1866,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:57:2800,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:57:3614,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.1,91.0,,
10:27:57:4628,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.1,91.0,,
10:27:57:5443,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.1,91.0,,
10:27:57:6253,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.1,91.0,,
10:27:57:7065,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:57:8082,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:57:8894,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:57:9911,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:58:0974,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:58:1933,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,15.8,,4.3,91.0,,
10:27:58:3057,1200,,0.0,116.5,116.5,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:58:3911,1160,,0.0,116.5,116.5,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:58:4889,1160,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:58:5907,1160,,0.0,116.5,116.5,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:58:6922,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:58:8343,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,91.0,,
10:27:58:9154,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:59:0172,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,91.0,,
10:27:59:0983,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,15.8,,4.2,91.0,,
10:27:59:1823,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:2779,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:3725,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:4741,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:5552,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:6341,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:7179,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:8197,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:27:59:9007,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:00:0026,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.1,92.0,,
10:28:00:0978,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.1,92.0,,
10:28:00:1737,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.1,92.0,,
10:28:00:2538,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.1,92.0,,
10:28:00:3391,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:00:4144,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:00:5000,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:00:5816,1160,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:00:6626,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:00:8051,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:00:8868,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:00:9677,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:01:0486,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:01:1211,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:01:1989,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:01:2964,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:01:3764,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,92.0,,
10:28:01:4754,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,92.0,,
10:28:01:5772,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,92.0,,
10:28:01:6784,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,92.0,,
10:28:01:8093,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:01:9324,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:02:0443,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:02:1394,1200,,0.0,117.3,117.3,2.0,,3.9,0.8,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:02:2051,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:02:2891,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,92.0,,
10:28:02:3692,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:02:4508,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:02:5524,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:02:6540,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:02:7351,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:02:8572,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
10:28:02:9584,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,15.8,,4.2,92.0,,
